,ada,gpr,nn,rf,svr,xgb
0,4.04509093382,0.865122043939,5.38777116491,0.968837404979,1.91167342977,0.864561135243
1,3.22308559444,0.864639416311,4.5842124705,0.91868258624,1.90416371091,0.864489892802
2,2.39085757171,1.08087342286,3.87896231814,0.910873429471,1.94528127318,0.864523738152
3,2.35088614572,1.53016016533,4.04839555994,0.908469534509,1.95673423883,0.86452063373
