,ada,gpr,rf,svr,xgb
0,2.39917455199,1.84485900815,1.7537655483,4.74534809936,1.45993149872
1,2.93699301494,1.93522143943,2.24855634208,3.94068591656,2.27902693558
2,2.16765122421,1.97871832672,1.19016232081,3.43626540264,0.996780616181
3,2.4614341766,1.31798479507,1.43426647914,2.88576771072,1.3552575447
4,2.34599102023,0.899991573445,1.05151625599,2.56760706449,0.824862392574
5,2.22827658894,0.964637974929,0.991542994806,2.07526097478,0.920704686867
6,2.22977094443,1.07384661965,0.936580980733,1.75773852493,0.852013099261
