,ada,gpr,rf,svr,xgb
0,2.23081165902,1.87165071381,1.62957557668,4.47864489053,1.59417461352
1,2.45423814544,1.23192179237,1.61329657665,3.14344048007,1.36441486176
2,2.19195787949,1.11699670225,0.970467738146,2.21994777662,0.818898975729
3,1.88205850832,0.528723991406,0.576627451026,1.40360658647,0.408569485193
4,1.98132033484,0.558334199408,0.475320267687,1.05785879661,0.376571924924
5,1.75716873411,0.903715795423,0.414415842964,0.869061631321,0.310458367646
6,1.74580040387,0.551561028333,0.471201879907,0.759609352108,0.366443866913
