,ada,gpr,rf,svr,xgb
0,6.31581412569,6.26429040827,6.28133932205,6.40392810106,6.27290690615
1,4.94408949208,5.29720246412,1.95510544705,3.30895923134,1.87234485791
2,4.66560465377,1.07011114235,1.1188466858,2.36953379853,0.964848078957
3,4.03350828939,1.08546613581,0.962584924378,1.91167342977,0.864561135243
4,3.19767363955,0.873419090285,0.930711478129,1.90416371091,0.864489892802
5,2.38906339526,1.02848558646,0.911653916934,1.94528127318,0.864523738152
6,2.33235751578,0.869289788765,0.910227461934,1.95673423883,0.86452063373
