,ada,gpr,rf,svr,xgb
0,6.31580007649,6.25560188089,6.27540803735,6.40392810106,6.27290690615
1,4.97202756085,2.50151773861,1.94402702731,3.30895923134,1.87234485791
2,4.74353604981,0.99490403036,1.09663021059,2.36953379853,0.964848078957
3,4.05983078352,1.1277539573,0.968378587226,1.91167342977,0.864561135243
4,3.25194082882,0.865586676365,0.933753089975,1.90416371091,0.864489892802
5,2.38363124089,1.01393529835,0.912951059026,1.94528127318,0.864523738152
6,2.3369545771,0.881625652088,0.901305229148,1.95673423883,0.86452063373
