,ada,gpr,rf,svr,xgb
0,2.39758368666,1.66865188994,1.55312315499,4.30468026082,1.3092430655
1,2.50450576027,2.09199886761,1.28541582221,3.02952279508,0.995793454822
2,2.31974380775,0.817374345188,1.11935915487,2.279045084,0.737451175364
3,1.99588779849,1.06807597694,0.797785228111,1.43284089379,0.632382985504
4,1.87283575806,0.627911998098,0.558062289982,1.01916836023,0.418539223424
5,1.77113491644,0.405596364178,0.504830837377,0.93057511379,0.307632967052
6,1.86391855753,0.423565778176,0.477839515771,0.878274175751,0.354658002128
