,ada,gpr,nn,rf,svr,xgb
0,6.35562925348,6.71038496761,6.74450035086,6.27438756837,6.40392810106,6.27290690615
1,4.98481374711,1.87056829968,6.35690818942,1.95513328052,3.30895923134,1.87234485791
2,4.64976923641,0.989824674522,5.88234937592,1.08806592169,2.36953379853,0.964848078957
3,4.04947428266,0.869027179564,5.29634865035,0.964406382228,1.91167342977,0.864561135243
4,3.07966111801,0.864520873811,4.7823276347,0.93813525004,1.90416371091,0.864489892802
5,2.37650338547,0.918817850741,3.94611075381,0.911079034329,1.94528127318,0.864523738152
6,2.34313399677,1.03774699345,4.30282349809,0.902225795046,1.95673423883,0.86452063373
